Sample	posterior	likelihood	prior	SkylineM.A_to_B.1	SkylineM.A_to_B.2	SkylineM.B_to_A.1	SkylineM.B_to_A.2	SkylineNe.A.1	SkylineNe.A.2	SkylineNe.A.3	SkylineNe.A.4	SkylineNe.B.1	SkylineNe.B.2	SkylineNe.B.3	SkylineNe.B.4	psi.height	psi.treeLength	Mascot	D.treeLikelihood
328	-4241.694564066752	-4208.778426268116	-32.91613779863599	0.8640823811710844	2.0011135057043554	-2.3767232669050498	-1.867947422048572	-0.608946797626729	-1.5414145767759835	-0.9024100339428547	-0.27426338106570375	0.07359515580836046	-0.5233445210226934	2.7831914028922267	2.3588632277032406	17.380732106571735	36.072569450581895	-7.4804516107256305	-4208.778426268116
330	-4241.694564066752	-4208.778426268116	-32.91613779863599	0.8640823811710844	2.0011135057043554	-2.3767232669050498	-1.867947422048572	-0.608946797626729	-1.5414145767759835	-0.9024100339428547	-0.27426338106570375	0.07359515580836046	-0.5233445210226934	2.7831914028922267	2.3588632277032406	17.380732106571735	36.072569450581895	-7.4804516107256305	-4208.778426268116
332	-4241.811051722488	-4208.778426268116	-33.03262545437113	0.8640823811710844	2.0011135057043554	-2.3767232669050498	-1.867947422048572	-1.1162892940683804	-1.5414145767759835	-0.9024100339428547	-0.27426338106570375	0.07359515580836046	-0.5233445210226934	2.7831914028922267	2.3588632277032406	17.380732106571735	36.072569450581895	-7.503678800182016	-4208.778426268116
334	-4241.813457436067	-4208.030931949046	-33.78252548702109	0.8640823811710844	2.0011135057043554	-2.3767232669050498	-1.867947422048572	-1.1162892940683804	-1.5414145767759835	-0.9024100339428547	-0.27426338106570375	0.07359515580836046	-0.5233445210226934	2.7831914028922267	2.3588632277032406	18.86518409676934	39.15345218809391	-8.253578832831977	-4208.030931949046
336	-4242.095273577804	-4208.030931949046	-34.06434162875781	1.749865781473174	2.0011135057043554	-2.3767232669050498	-1.867947422048572	-1.1162892940683804	-1.5414145767759835	-0.9024100339428547	-0.27426338106570375	0.07359515580836046	-0.5233445210226934	2.7831914028922267	2.3588632277032406	18.86518409676934	39.15345218809391	-7.992556208321505	-4208.030931949046
338	-4243.15407005366	-4208.030931949046	-35.123138104613524	1.749865781473174	2.0011135057043554	-2.3767232669050498	-1.867947422048572	-1.1162892940683804	-1.5414145767759835	-0.9024100339428547	-0.27426338106570375	0.07359515580836046	-0.5233445210226934	2.7831914028922267	2.3588632277032406	32.82022871117525	67.06354141690571	-9.051352684177221	-4208.030931949046
340	-4242.258159450615	-4208.814075347023	-33.44408410359129	1.749865781473174	2.0011135057043554	-2.3767232669050498	-1.867947422048572	-1.1162892940683804	-1.5414145767759835	-0.9024100339428547	-0.27426338106570375	0.07359515580836046	-0.5233445210226934	2.7831914028922267	2.3588632277032406	30.20555542941082	61.72082270929417	-7.372298683154984	-4208.814075347023
342	-4242.21744162679	-4208.770549640145	-33.44689198664527	1.749865781473174	2.0011135057043554	-2.3767232669050498	-1.867947422048572	-1.1162892940683804	-1.5414145767759835	-0.9024100339428547	-0.27426338106570375	0.07359515580836046	-0.5233445210226934	2.7831914028922267	2.3588632277032406	30.20555542941082	61.7210925175163	-7.3751065662089665	-4208.770549640145
344	-4242.21744162679	-4208.770549640145	-33.44689198664527	1.749865781473174	2.0011135057043554	-2.3767232669050498	-1.867947422048572	-1.1162892940683804	-1.5414145767759835	-0.9024100339428547	-0.27426338106570375	0.07359515580836046	-0.5233445210226934	2.7831914028922267	2.3588632277032406	30.20555542941082	61.7210925175163	-7.3751065662089665	-4208.770549640145
346	-4242.21744162679	-4208.770549640145	-33.44689198664527	1.749865781473174	2.0011135057043554	-2.3767232669050498	-1.867947422048572	-1.1162892940683804	-1.5414145767759835	-0.9024100339428547	-0.27426338106570375	0.07359515580836046	-0.5233445210226934	2.7831914028922267	2.3588632277032406	30.20555542941082	61.7210925175163	-7.3751065662089665	-4208.770549640145
348	-4242.21744162679	-4208.770549640145	-33.44689198664527	1.749865781473174	2.0011135057043554	-2.3767232669050498	-1.867947422048572	-1.1162892940683804	-1.5414145767759835	-0.9024100339428547	-0.27426338106570375	0.07359515580836046	-0.5233445210226934	2.7831914028922267	2.3588632277032406	30.20555542941082	61.7210925175163	-7.3751065662089665	-4208.770549640145
350	-4242.21744162679	-4208.770549640145	-33.44689198664527	1.749865781473174	2.0011135057043554	-2.3767232669050498	-1.867947422048572	-1.1162892940683804	-1.5414145767759835	-0.9024100339428547	-0.27426338106570375	0.07359515580836046	-0.5233445210226934	2.7831914028922267	2.3588632277032406	30.20555542941082	61.7210925175163	-7.3751065662089665	-4208.770549640145
352	-4242.468294352596	-4209.101154426307	-33.36713992628887	1.749865781473174	2.0011135057043554	-2.3767232669050498	-1.867947422048572	-1.1162892940683804	-1.5414145767759835	-0.9024100339428547	-0.27426338106570375	0.07359515580836046	-0.5233445210226934	2.7831914028922267	2.3588632277032406	29.93177141436036	61.16165077633603	-7.295354505852568	-4209.101154426307
354	-4242.468294352596	-4209.101154426307	-33.36713992628887	1.749865781473174	2.0011135057043554	-2.3767232669050498	-1.867947422048572	-1.1162892940683804	-1.5414145767759835	-0.9024100339428547	-0.27426338106570375	0.07359515580836046	-0.5233445210226934	2.7831914028922267	2.3588632277032406	29.93177141436036	61.16165077633603	-7.295354505852568	-4209.101154426307
356	-4242.48098531387	-4209.112878500686	-33.36810681318451	1.749865781473174	2.0011135057043554	-2.3767232669050498	-1.867947422048572	-1.1162892940683804	-1.5414145767759835	-0.9024100339428547	-0.27426338106570375	0.07359515580836046	-0.5233445210226934	2.7831914028922267	2.3588632277032406	29.93177141436036	61.16172076527832	-7.2963213927482045	-4209.112878500686
358	-4241.726312848276	-4209.112878500686	-32.61343434759087	1.749865781473174	2.0011135057043554	-2.3767232669050498	-1.867947422048572	-1.1162892940683804	-1.5414145767759835	-0.9024100339428547	-0.27426338106570375	0.07359515580836046	-0.24611504413348834	2.7831914028922267	2.3588632277032406	29.93177141436036	61.16172076527832	-7.546951243142884	-4209.112878500686
360	-4241.792253552626	-4209.1739252686875	-32.618328283937956	1.749865781473174	2.0011135057043554	-2.3767232669050498	-1.867947422048572	-1.1162892940683804	-1.5414145767759835	-0.9024100339428547	-0.27426338106570375	0.07359515580836046	-0.24611504413348834	2.7831914028922267	2.3588632277032406	29.93177141436036	61.16207776987656	-7.551845179489975	-4209.1739252686875
362	-4244.068799915607	-4209.1739252686875	-34.894874646919405	1.749865781473174	2.0011135057043554	-2.3767232669050498	-1.867947422048572	-1.1162892940683804	-1.5414145767759835	-2.3584657814595578	-0.27426338106570375	0.07359515580836046	-0.24611504413348834	2.7831914028922267	2.3588632277032406	29.93177141436036	61.16207776987656	-7.724102895671299	-4209.1739252686875
364	-4244.95129625395	-4210.039442997656	-34.91185325629395	1.749865781473174	2.0011135057043554	-2.3767232669050498	-1.867947422048572	-1.1162892940683804	-1.5414145767759835	-2.3584657814595578	-0.27426338106570375	0.07359515580836046	-0.24611504413348834	2.7831914028922267	2.3588632277032406	29.93177141436036	61.15906152102171	-7.741081505045853	-4210.039442997656
366	-4245.005186460823	-4210.096831211372	-34.908355249451034	1.749865781473174	2.0011135057043554	-2.3767232669050498	-1.867947422048572	-1.1162892940683804	-1.5414145767759835	-2.3584657814595578	-0.27426338106570375	0.07359515580836046	-0.24611504413348834	2.7831914028922267	2.3588632277032406	29.93177141436036	61.158724048361236	-7.737583498202925	-4210.096831211372
368	-4243.884913823706	-4208.977294028864	-34.90761979484198	1.749865781473174	2.0011135057043554	-2.3767232669050498	-1.867947422048572	-1.1162892940683804	-1.5414145767759835	-2.3584657814595578	-0.27426338106570375	0.07359515580836046	-0.24611504413348834	2.7831914028922267	2.3588632277032406	29.93177141436036	61.15872404836123	-7.736848043593874	-4208.977294028864
370	-4246.801079719025	-4208.247594149371	-38.55348556965451	1.749865781473174	2.0011135057043554	-2.3767232669050498	-1.867947422048572	-1.1162892940683804	-1.5414145767759835	-2.3584657814595578	-0.27426338106570375	0.07359515580836046	-0.24611504413348834	2.7831914028922267	2.3588632277032406	54.01346194435308	109.4692301140567	-11.382713818406412	-4208.247594149371
372	-4243.110087873498	-4204.526283302315	-38.58380457118223	1.749865781473174	2.0011135057043554	-2.3767232669050498	-1.867947422048572	-1.1162892940683804	-1.5414145767759835	-2.3584657814595578	-0.27426338106570375	0.07359515580836046	-0.24611504413348834	2.7831914028922267	2.3588632277032406	54.01346194435308	109.47585287317867	-11.41303281993412	-4204.526283302315
374	-4243.110087873498	-4204.526283302315	-38.58380457118223	1.749865781473174	2.0011135057043554	-2.3767232669050498	-1.867947422048572	-1.1162892940683804	-1.5414145767759835	-2.3584657814595578	-0.27426338106570375	0.07359515580836046	-0.24611504413348834	2.7831914028922267	2.3588632277032406	54.01346194435308	109.47585287317867	-11.41303281993412	-4204.526283302315
376	-4241.775685048259	-4205.641002134054	-36.134682914205044	1.749865781473174	2.0011135057043554	-2.3767232669050498	-1.867947422048572	-1.1162892940683804	-1.5414145767759835	-2.3584657814595578	-0.27426338106570375	0.07359515580836046	-0.24611504413348834	2.7831914028922267	2.3588632277032406	47.57236681845906	96.42087811390493	-8.963911162956938	-4205.641002134054
378	-4241.775685048259	-4205.641002134054	-36.134682914205044	1.749865781473174	2.0011135057043554	-2.3767232669050498	-1.867947422048572	-1.1162892940683804	-1.5414145767759835	-2.3584657814595578	-0.27426338106570375	0.07359515580836046	-0.24611504413348834	2.7831914028922267	2.3588632277032406	47.57236681845906	96.42087811390493	-8.963911162956938	-4205.641002134054
380	-4244.278998511933	-4205.641002134054	-38.637996377879006	1.749865781473174	3.7476638643677176	-2.3767232669050498	-1.867947422048572	-1.1162892940683804	-1.5414145767759835	-2.3584657814595578	-0.27426338106570375	0.07359515580836046	-0.24611504413348834	2.7831914028922267	2.3588632277032406	47.57236681845906	96.42087811390493	-9.503188746088018	-4205.641002134054
382	-4244.278998511933	-4205.641002134054	-38.637996377879006	1.749865781473174	3.7476638643677176	-2.3767232669050498	-1.867947422048572	-1.1162892940683804	-1.5414145767759835	-2.3584657814595578	-0.27426338106570375	0.07359515580836046	-0.24611504413348834	2.7831914028922267	2.3588632277032406	47.57236681845906	96.42087811390493	-9.503188746088018	-4205.641002134054
384	-4242.677760710919	-4205.641002134054	-37.0367585768642	1.749865781473174	3.7476638643677176	-0.8734857757344631	-1.867947422048572	-1.1162892940683804	-1.5414145767759835	-2.3584657814595578	-0.27426338106570375	0.07359515580836046	-0.24611504413348834	2.7831914028922267	2.3588632277032406	47.57236681845906	96.42087811390493	-9.97981843575173	-4205.641002134054
386	-4242.667082635214	-4205.625360631433	-37.04172200378081	1.749865781473174	3.7476638643677176	-0.8734857757344631	-1.867947422048572	-1.1162892940683804	-1.5414145767759835	-2.3584657814595578	-0.27426338106570375	0.07359515580836046	-0.24611504413348834	2.7831914028922267	2.3588632277032406	47.57236681845906	96.42122753519334	-9.98478186266834	-4205.625360631433
388	-4242.667082635214	-4205.625360631433	-37.04172200378081	1.749865781473174	3.7476638643677176	-0.8734857757344631	-1.867947422048572	-1.1162892940683804	-1.5414145767759835	-2.3584657814595578	-0.27426338106570375	0.07359515580836046	-0.24611504413348834	2.7831914028922267	2.3588632277032406	47.57236681845906	96.42122753519334	-9.98478186266834	-4205.625360631433
390	-4242.667082635214	-4205.625360631433	-37.04172200378081	1.749865781473174	3.7476638643677176	-0.8734857757344631	-1.867947422048572	-1.1162892940683804	-1.5414145767759835	-2.3584657814595578	-0.27426338106570375	0.07359515580836046	-0.24611504413348834	2.7831914028922267	2.3588632277032406	47.57236681845906	96.42122753519334	-9.98478186266834	-4205.625360631433
392	-4244.21208884374	-4204.584446051085	-39.62764279265498	1.749865781473174	3.7476638643677176	-0.8734857757344631	-1.867947422048572	-1.1162892940683804	-1.5414145767759835	-2.3584657814595578	-0.27426338106570375	0.07359515580836046	-0.24611504413348834	2.7831914028922267	2.3588632277032406	54.125585912972596	109.70350612796003	-12.570702651542508	-4204.584446051085
394	-4244.21208884374	-4204.584446051085	-39.62764279265498	1.749865781473174	3.7476638643677176	-0.8734857757344631	-1.867947422048572	-1.1162892940683804	-1.5414145767759835	-2.3584657814595578	-0.27426338106570375	0.07359515580836046	-0.24611504413348834	2.7831914028922267	2.3588632277032406	54.125585912972596	109.70350612796003	-12.570702651542508	-4204.584446051085
396	-4244.21208884374	-4204.584446051085	-39.62764279265498	1.749865781473174	3.7476638643677176	-0.8734857757344631	-1.867947422048572	-1.1162892940683804	-1.5414145767759835	-2.3584657814595578	-0.27426338106570375	0.07359515580836046	-0.24611504413348834	2.7831914028922267	2.3588632277032406	54.125585912972596	109.70350612796003	-12.570702651542508	-4204.584446051085
398	-4244.21208884374	-4204.584446051085	-39.62764279265498	1.749865781473174	3.7476638643677176	-0.8734857757344631	-1.867947422048572	-1.1162892940683804	-1.5414145767759835	-2.3584657814595578	-0.27426338106570375	0.07359515580836046	-0.24611504413348834	2.7831914028922267	2.3588632277032406	54.125585912972596	109.70350612796003	-12.570702651542508	-4204.584446051085
400	-4244.21208884374	-4204.584446051085	-39.62764279265498	1.749865781473174	3.7476638643677176	-0.8734857757344631	-1.867947422048572	-1.1162892940683804	-1.5414145767759835	-2.3584657814595578	-0.27426338106570375	0.07359515580836046	-0.24611504413348834	2.7831914028922267	2.3588632277032406	54.125585912972596	109.70350612796003	-12.570702651542508	-4204.584446051085
402	-4244.801781934692	-4204.584446051085	-40.21733588360754	1.749865781473174	3.7476638643677176	-0.8734857757344631	-1.867947422048572	-1.1162892940683804	-1.5414145767759835	-2.3584657814595578	-0.27426338106570375	0.07359515580836046	-0.4419821954362017	2.7831914028922267	2.3588632277032406	54.125585912972596	109.70350612796003	-12.466069451228725	-4204.584446051085
404	-4244.797763251937	-4204.584435403949	-40.21332784798756	1.749865781473174	3.7476638643677176	-0.8734857757344631	-1.867947422048572	-1.1162892940683804	-1.5414145767759835	-2.3584657814595578	-0.27426338106570375	0.07359515580836046	-0.4419821954362017	2.7831914028922267	2.3588632277032406	54.125585912972596	109.70322244832647	-12.462061415608744	-4204.584435403949
406	-4245.4765773181725	-4204.584435403949	-40.89214191422299	1.749865781473174	3.7476638643677176	-0.8734857757344631	-1.867947422048572	-1.5512675665646416	-1.5414145767759835	-2.3584657814595578	-0.27426338106570375	0.07359515580836046	-0.4419821954362017	2.7831914028922267	2.3588632277032406	54.125585912972596	109.70322244832647	-12.651028056627052	-4204.584435403949
408	-4245.528161111026	-4204.584435403949	-40.94372570707646	1.749865781473174	3.7476638643677176	-1.4687938607184763	-1.867947422048572	-1.5512675665646416	-1.5414145767759835	-2.3584657814595578	-0.27426338106570375	0.07359515580836046	-0.4419821954362017	2.7831914028922267	2.3588632277032406	54.125585912972596	109.70322244832647	-12.420238047277227	-4204.584435403949
410	-4244.677607589149	-4204.584435403949	-40.093172185200366	1.749865781473174	3.7476638643677176	-1.4687938607184763	-1.867947422048572	-1.5512675665646416	-1.5414145767759835	-2.3584657814595578	-0.5406050270186298	0.07359515580836046	-0.4419821954362017	2.7831914028922267	2.3588632277032406	54.125585912972596	109.70322244832647	-12.089325487036616	-4204.584435403949
412	-4242.1295334406295	-4204.584435403949	-37.545098036680855	1.749865781473174	3.7476638643677176	-1.4687938607184763	-1.867947422048572	-1.5512675665646416	-1.5414145767759835	-2.3584657814595578	-0.5406050270186298	0.07359515580836046	-0.4419821954362017	2.7831914028922267	2.3588632277032406	26.161173477167583	53.77439757671645	-9.541251338517103	-4204.584435403949
414	-4241.066445286969	-4203.50436213085	-37.562083156118874	1.749865781473174	3.7476638643677176	-1.4687938607184763	-1.867947422048572	-1.5512675665646416	-1.5414145767759835	-2.3584657814595578	-0.5406050270186298	0.07359515580836046	-0.4419821954362017	2.7831914028922267	2.3588632277032406	26.161173477167583	53.77650344817005	-9.558236457955125	-4203.50436213085
416	-4241.082701900213	-4203.527312479551	-37.55538942066181	1.749865781473174	3.7476638643677176	-1.4687938607184763	-1.867947422048572	-1.5512675665646416	-1.5414145767759835	-2.3584657814595578	-0.5406050270186298	0.07359515580836046	-0.4419821954362017	2.7831914028922267	2.3588632277032406	26.161173477167583	53.77610086855904	-9.55154272249806	-4203.527312479551
418	-4241.082701900213	-4203.527312479551	-37.55538942066181	1.749865781473174	3.7476638643677176	-1.4687938607184763	-1.867947422048572	-1.5512675665646416	-1.5414145767759835	-2.3584657814595578	-0.5406050270186298	0.07359515580836046	-0.4419821954362017	2.7831914028922267	2.3588632277032406	26.161173477167583	53.77610086855904	-9.55154272249806	-4203.527312479551
420	-4240.533689327729	-4202.989688463693	-37.54400086403646	1.749865781473174	3.7476638643677176	-1.4687938607184763	-1.867947422048572	-1.5512675665646416	-1.5414145767759835	-2.3584657814595578	-0.5406050270186298	0.07359515580836046	-0.4419821954362017	2.7831914028922267	2.3588632277032406	26.161173477167583	53.77906977598623	-9.540154165872709	-4202.989688463693
422	-4240.533689327729	-4202.989688463693	-37.54400086403646	1.749865781473174	3.7476638643677176	-1.4687938607184763	-1.867947422048572	-1.5512675665646416	-1.5414145767759835	-2.3584657814595578	-0.5406050270186298	0.07359515580836046	-0.4419821954362017	2.7831914028922267	2.3588632277032406	26.161173477167583	53.77906977598623	-9.540154165872709	-4202.989688463693
424	-4240.533689327729	-4202.989688463693	-37.54400086403646	1.749865781473174	3.7476638643677176	-1.4687938607184763	-1.867947422048572	-1.5512675665646416	-1.5414145767759835	-2.3584657814595578	-0.5406050270186298	0.07359515580836046	-0.4419821954362017	2.7831914028922267	2.3588632277032406	26.161173477167583	53.77906977598623	-9.540154165872709	-4202.989688463693
426	-4239.400831416286	-4202.558475128885	-36.842356287400236	1.749865781473174	3.7476638643677176	-1.4687938607184763	-1.867947422048572	-1.0454365010402087	-1.5414145767759835	-2.3584657814595578	-0.5406050270186298	0.07359515580836046	-0.4419821954362017	2.7831914028922267	2.3588632277032406	26.161173477167583	53.781835204198536	-9.372307796819184	-4202.558475128885
428	-4237.55078548741	-4202.558475128885	-34.992310358525415	1.749865781473174	1.4436433525719465	-1.4687938607184763	-1.867947422048572	-1.0454365010402087	-1.5414145767759835	-2.3584657814595578	-0.5406050270186298	0.07359515580836046	-0.4419821954362017	2.7831914028922267	2.3588632277032406	26.161173477167583	53.781835204198536	-9.470974369971838	-4202.558475128885
430	-4234.316799618463	-4201.209590205166	-33.107209413297184	1.749865781473174	1.4436433525719465	-1.4687938607184763	-1.867947422048572	-1.0454365010402087	-1.5414145767759835	-2.3584657814595578	-0.5406050270186298	0.07359515580836046	-0.4419821954362017	0.7577621959260127	2.3588632277032406	26.161173477167583	53.780903260270776	-10.875317435268991	-4201.209590205166
432	-4234.316799618463	-4201.209590205166	-33.107209413297184	1.749865781473174	1.4436433525719465	-1.4687938607184763	-1.867947422048572	-1.0454365010402087	-1.5414145767759835	-2.3584657814595578	-0.5406050270186298	0.07359515580836046	-0.4419821954362017	0.7577621959260127	2.3588632277032406	26.161173477167583	53.780903260270776	-10.875317435268991	-4201.209590205166
434	-4234.673425807896	-4201.209590205166	-33.46383560273019	1.749865781473174	1.4436433525719465	-1.4687938607184763	-2.354471810860265	-1.0454365010402087	-1.5414145767759835	-2.3584657814595578	-0.5406050270186298	0.07359515580836046	-0.4419821954362017	0.7577621959260127	2.3588632277032406	26.161173477167583	53.780903260270776	-10.91939269177957	-4201.209590205166
436	-4236.593326572388	-4203.157213093392	-33.43611347899624	1.749865781473174	1.4436433525719465	-1.4687938607184763	-2.354471810860265	-1.0454365010402087	-1.5414145767759835	-2.3584657814595578	-0.5406050270186298	0.07359515580836046	-0.4419821954362017	0.7577621959260127	2.3588632277032406	26.161173477167583	53.77730477458506	-10.891670568045619	-4203.157213093392
438	-4235.036856459852	-4201.618180803067	-33.41867565678517	1.749865781473174	1.4436433525719465	-1.4687938607184763	-2.354471810860265	-1.0454365010402087	-1.5414145767759835	-2.3584657814595578	-0.5406050270186298	0.07359515580836046	-0.4419821954362017	0.7577621959260127	2.3588632277032406	26.161173477167583	53.77620860669961	-10.874232745834547	-4201.618180803067
440	-4232.86570300311	-4201.490915908632	-31.37478709447799	1.749865781473174	1.4436433525719465	-1.4687938607184763	-2.354471810860265	-1.0454365010402087	-1.5414145767759835	-2.3584657814595578	-0.5406050270186298	0.07359515580836046	-0.4419821954362017	0.7577621959260127	2.3588632277032406	23.52964728025353	48.366913727677755	-8.830344183527364	-4201.490915908632
442	-4232.86570300311	-4201.490915908632	-31.37478709447799	1.749865781473174	1.4436433525719465	-1.4687938607184763	-2.354471810860265	-1.0454365010402087	-1.5414145767759835	-2.3584657814595578	-0.5406050270186298	0.07359515580836046	-0.4419821954362017	0.7577621959260127	2.3588632277032406	23.52964728025353	48.366913727677755	-8.830344183527364	-4201.490915908632
444	-4231.249718951657	-4201.490915908632	-29.758803043025296	1.749865781473174	1.4436433525719465	-1.4687938607184763	-2.354471810860265	-1.0454365010402087	-1.5414145767759835	-2.3584657814595578	-0.5406050270186298	0.07359515580836046	-0.4419821954362017	0.7577621959260127	2.3588632277032406	15.788230294414737	32.88407975600016	-7.2143601320746695	-4201.490915908632
446	-4231.910300897025	-4200.76536027891	-31.14494061811528	1.749865781473174	1.4436433525719465	-1.4687938607184763	-2.354471810860265	-1.0454365010402087	-1.5414145767759835	-2.3584657814595578	-0.5406050270186298	0.07359515580836046	-0.4419821954362017	0.7577621959260127	2.3588632277032406	16.838246377899143	35.07107677786392	-8.600497707164655	-4200.76536027891
448	-4231.910300897025	-4200.76536027891	-31.14494061811528	1.749865781473174	1.4436433525719465	-1.4687938607184763	-2.354471810860265	-1.0454365010402087	-1.5414145767759835	-2.3584657814595578	-0.5406050270186298	0.07359515580836046	-0.4419821954362017	0.7577621959260127	2.3588632277032406	16.838246377899143	35.07107677786392	-8.600497707164655	-4200.76536027891
450	-4231.910300897025	-4200.76536027891	-31.14494061811528	1.749865781473174	1.4436433525719465	-1.4687938607184763	-2.354471810860265	-1.0454365010402087	-1.5414145767759835	-2.3584657814595578	-0.5406050270186298	0.07359515580836046	-0.4419821954362017	0.7577621959260127	2.3588632277032406	16.838246377899143	35.07107677786392	-8.600497707164655	-4200.76536027891
452	-4234.126732089281	-4202.300785076286	-31.825947012994877	1.749865781473174	1.4436433525719465	-1.4687938607184763	-2.354471810860265	-1.0454365010402087	-1.5414145767759835	-2.3584657814595578	-0.5406050270186298	0.07359515580836046	-0.4419821954362017	0.7577621959260127	2.3588632277032406	17.8663227281556	37.21237723185151	-9.28150410204425	-4202.300785076286
454	-4233.353282863811	-4202.300785076286	-31.05249778752492	0.7334984121605194	1.4436433525719465	-1.4687938607184763	-2.354471810860265	-1.0454365010402087	-1.5414145767759835	-2.3584657814595578	-0.5406050270186298	0.07359515580836046	-0.4419821954362017	0.7577621959260127	2.3588632277032406	17.8663227281556	37.21237723185151	-9.564793212623764	-4202.300785076286
456	-4231.35948140408	-4200.844040683191	-30.51544072088861	0.7334984121605194	1.4436433525719465	-1.4687938607184763	-2.354471810860265	-1.0454365010402087	-1.5414145767759835	-2.3584657814595578	-0.5406050270186298	0.07359515580836046	-0.4419821954362017	0.7577621959260127	2.3588632277032406	16.968902955472927	35.34321122469311	-9.027736145987454	-4200.844040683191
458	-4231.35948140408	-4200.844040683191	-30.51544072088861	0.7334984121605194	1.4436433525719465	-1.4687938607184763	-2.354471810860265	-1.0454365010402087	-1.5414145767759835	-2.3584657814595578	-0.5406050270186298	0.07359515580836046	-0.4419821954362017	0.7577621959260127	2.3588632277032406	16.968902955472927	35.34321122469311	-9.027736145987454	-4200.844040683191
460	-4231.266696040885	-4200.844040683191	-30.422655357694005	0.7334984121605194	0.9471913737065653	-1.4687938607184763	-2.354471810860265	-1.0454365010402087	-1.5414145767759835	-2.3584657814595578	-0.5406050270186298	0.07359515580836046	-0.4419821954362017	0.7577621959260127	2.3588632277032406	16.968902955472927	35.34321122469311	-9.164271360081662	-4200.844040683191
462	-4231.266696040885	-4200.844040683191	-30.422655357694005	0.7334984121605194	0.9471913737065653	-1.4687938607184763	-2.354471810860265	-1.0454365010402087	-1.5414145767759835	-2.3584657814595578	-0.5406050270186298	0.07359515580836046	-0.4419821954362017	0.7577621959260127	2.3588632277032406	16.968902955472927	35.34321122469311	-9.164271360081662	-4200.844040683191
464	-4231.266696040885	-4200.844040683191	-30.422655357694005	0.7334984121605194	0.9471913737065653	-1.4687938607184763	-2.354471810860265	-1.0454365010402087	-1.5414145767759835	-2.3584657814595578	-0.5406050270186298	0.07359515580836046	-0.4419821954362017	0.7577621959260127	2.3588632277032406	16.968902955472927	35.34321122469311	-9.164271360081662	-4200.844040683191
466	-4231.266696040885	-4200.844040683191	-30.422655357694005	0.7334984121605194	0.9471913737065653	-1.4687938607184763	-2.354471810860265	-1.0454365010402087	-1.5414145767759835	-2.3584657814595578	-0.5406050270186298	0.07359515580836046	-0.4419821954362017	0.7577621959260127	2.3588632277032406	16.968902955472927	35.34321122469311	-9.164271360081662	-4200.844040683191
468	-4231.266696040885	-4200.844040683191	-30.422655357694005	0.7334984121605194	0.9471913737065653	-1.4687938607184763	-2.354471810860265	-1.0454365010402087	-1.5414145767759835	-2.3584657814595578	-0.5406050270186298	0.07359515580836046	-0.4419821954362017	0.7577621959260127	2.3588632277032406	16.968902955472927	35.34321122469311	-9.164271360081662	-4200.844040683191
470	-4229.439932105937	-4198.999613797463	-30.44031830847418	0.7334984121605194	0.9471913737065653	-1.4687938607184763	-2.354471810860265	-1.0454365010402087	-1.5414145767759835	-2.3584657814595578	-0.5406050270186298	0.07359515580836046	-0.4419821954362017	0.7577621959260127	2.3588632277032406	16.968902955472927	35.34636638777502	-9.181934310861836	-4198.999613797463
472	-4228.28264601433	-4198.999613797463	-29.283032216866406	0.7334984121605194	0.9471913737065653	-1.4687938607184763	-2.354471810860265	-1.0454365010402087	-1.5414145767759835	-2.3584657814595578	-1.2180048187101926	0.07359515580836046	-0.4419821954362017	0.7577621959260127	2.3588632277032406	16.968902955472927	35.34636638777502	-9.026631476744729	-4198.999613797463
474	-4227.204592058723	-4198.999613797463	-28.204978261260663	0.7334984121605194	0.9471913737065653	-1.4687938607184763	-2.354471810860265	-1.0454365010402087	-1.5414145767759835	-1.0093421199068402	-1.2180048187101926	0.07359515580836046	-0.4419821954362017	0.7577621959260127	2.3588632277032406	16.968902955472927	35.34636638777502	-8.769368849838699	-4198.999613797463
476	-4227.204592058723	-4198.999613797463	-28.204978261260663	0.7334984121605194	0.9471913737065653	-1.4687938607184763	-2.354471810860265	-1.0454365010402087	-1.5414145767759835	-1.0093421199068402	-1.2180048187101926	0.07359515580836046	-0.4419821954362017	0.7577621959260127	2.3588632277032406	16.968902955472927	35.34636638777502	-8.769368849838699	-4198.999613797463
478	-4227.204592058723	-4198.999613797463	-28.204978261260663	0.7334984121605194	0.9471913737065653	-1.4687938607184763	-2.354471810860265	-1.0454365010402087	-1.5414145767759835	-1.0093421199068402	-1.2180048187101926	0.07359515580836046	-0.4419821954362017	0.7577621959260127	2.3588632277032406	16.968902955472927	35.34636638777502	-8.769368849838699	-4198.999613797463
480	-4227.7035936420225	-4198.999613797463	-28.70397984455901	0.7334984121605194	0.9471913737065653	-1.4687938607184763	-2.354471810860265	-1.0454365010402087	-1.5414145767759835	-0.5763892039955791	-1.2180048187101926	0.07359515580836046	-0.4419821954362017	0.7577621959260127	2.3588632277032406	16.968902955472927	35.34636638777502	-8.760218760174595	-4198.999613797463
482	-4227.941873901164	-4200.497948508146	-27.44392539301895	0.7334984121605194	0.9471913737065653	-1.4687938607184763	-2.354471810860265	-1.0454365010402087	-1.5414145767759835	-0.5763892039955791	-1.2180048187101926	0.07359515580836046	-0.4419821954362017	0.7577621959260127	2.3588632277032406	15.372769371608456	32.02160681980838	-7.500164308634534	-4200.497948508146
