Sample	posterior	likelihood	prior	SkylineM.A_to_B.1	SkylineM.A_to_B.2	SkylineM.B_to_A.1	SkylineM.B_to_A.2	SkylineNe.A.1	SkylineNe.A.2	SkylineNe.B.1	SkylineNe.B.2	psi.height	psi.treeLength	Mascot	D.treeLikelihood
546	-5989.043208033114	-5957.707768324572	-31.335439708542232	0.7440066301480666	0.14494950994270317	-0.33313215198846846	0.6279509789776688	0.41932318795000995	0.09255503897397997	0.03650947894677867	2.090680459185751	2.3724179071518243	10.696655428670175	-17.08286039431823	-5957.707768324572
548	-5989.043208033114	-5957.707768324572	-31.335439708542232	0.7440066301480666	0.14494950994270317	-0.33313215198846846	0.6279509789776688	0.41932318795000995	0.09255503897397997	0.03650947894677867	2.090680459185751	2.3724179071518243	10.696655428670175	-17.08286039431823	-5957.707768324572
550	-5991.618485265979	-5959.331888030795	-32.28659723518332	0.7440066301480666	0.37522009562867775	-0.33313215198846846	0.6279509789776688	0.41932318795000995	0.09255503897397997	0.03650947894677867	2.090680459185751	2.594440371617197	11.697700730448988	-18.14545088357228	-5959.331888030795
552	-5991.7352957184075	-5959.28701963249	-32.44827608591706	0.7440066301480666	0.37522009562867775	-0.33313215198846846	0.6279509789776688	0.760128209076844	0.09255503897397997	0.03650947894677867	2.090680459185751	2.594440371617197	11.892878535692336	-17.936709998037127	-5959.28701963249
554	-5991.7352957184075	-5959.28701963249	-32.44827608591706	0.7440066301480666	0.37522009562867775	-0.33313215198846846	0.6279509789776688	0.760128209076844	0.09255503897397997	0.03650947894677867	2.090680459185751	2.594440371617197	11.892878535692336	-17.936709998037127	-5959.28701963249
556	-5993.155197618217	-5959.3662740227155	-33.788923595501416	0.7440066301480666	0.37522009562867775	-0.33313215198846846	0.6279509789776688	0.760128209076844	0.09255503897397997	0.03650947894677867	2.090680459185751	5.947036219473347	18.771223247092532	-19.277357507621485	-5959.3662740227155
558	-5993.155197618217	-5959.3662740227155	-33.788923595501416	0.7440066301480666	0.37522009562867775	-0.33313215198846846	0.6279509789776688	0.760128209076844	0.09255503897397997	0.03650947894677867	2.090680459185751	5.947036219473347	18.771223247092532	-19.277357507621485	-5959.3662740227155
560	-5994.355367574044	-5960.566443978542	-33.788923595501416	0.7440066301480666	0.37522009562867775	-0.33313215198846846	0.6279509789776688	0.760128209076844	0.09255503897397997	0.03650947894677867	2.090680459185751	5.947036219473347	18.771223247092532	-19.277357507621485	-5960.566443978542
562	-5996.846388598676	-5962.724509947128	-34.12187865154735	0.7440066301480666	0.37522009562867775	-0.33313215198846846	0.6279509789776688	0.760128209076844	0.09255503897397997	0.03650947894677867	2.090680459185751	5.947036219473347	19.003502138028523	-19.610312563667424	-5962.724509947128
564	-5993.3713006789685	-5960.52431293533	-32.846987743638564	0.7440066301480666	0.37522009562867775	-0.33313215198846846	0.6279509789776688	0.760128209076844	0.19679502302400262	0.03650947894677867	2.090680459185751	5.355892735794555	17.11452819514469	-18.39957648522501	-5960.52431293533
566	-5993.3713006789685	-5960.52431293533	-32.846987743638564	0.7440066301480666	0.37522009562867775	-0.33313215198846846	0.6279509789776688	0.760128209076844	0.19679502302400262	0.03650947894677867	2.090680459185751	5.355892735794555	17.11452819514469	-18.39957648522501	-5960.52431293533
568	-5993.4354060924825	-5960.52431293533	-32.91109315715188	0.7440066301480666	0.1603027703759952	-0.33313215198846846	0.6279509789776688	0.760128209076844	0.19679502302400262	0.03650947894677867	2.090680459185751	5.355892735794555	17.11452819514469	-18.36132855480333	-5960.52431293533
570	-5993.59569040861	-5960.5774561531725	-33.01823425543737	0.7440066301480666	0.1603027703759952	-0.33313215198846846	0.6279509789776688	0.760128209076844	0.19679502302400262	0.03650947894677867	2.090680459185751	5.355892735794555	17.26506080934726	-18.468469653088817	-5960.5774561531725
572	-5993.589338344389	-5960.594552976785	-32.994785367604095	0.7440066301480666	0.1603027703759952	-0.33313215198846846	0.6279509789776688	0.760128209076844	0.19679502302400262	0.05036085662586485	2.090680459185751	5.355892735794555	17.270112190338725	-18.472776296074883	-5960.594552976785
574	-5993.1781021666275	-5960.2333826723925	-32.94471949423461	0.7440066301480666	0.1603027703759952	-0.33313215198846846	0.6279509789776688	0.760128209076844	0.19679502302400262	0.05036085662586485	2.090680459185751	5.355892735794555	17.232147932743686	-18.4227104227054	-5960.2333826723925
576	-5993.331710727327	-5960.292483930895	-33.039226796431834	0.7440066301480666	0.1603027703759952	-0.33313215198846846	0.6279509789776688	0.760128209076844	0.19679502302400262	0.05036085662586485	2.090680459185751	5.355892735794555	17.368402689497437	-18.517217724902626	-5960.292483930895
578	-5993.331710727327	-5960.292483930895	-33.039226796431834	0.7440066301480666	0.1603027703759952	-0.33313215198846846	0.6279509789776688	0.760128209076844	0.19679502302400262	0.05036085662586485	2.090680459185751	5.355892735794555	17.368402689497437	-18.517217724902626	-5960.292483930895
580	-5993.249080705204	-5960.292483930895	-32.9565967743087	0.7440066301480666	0.1603027703759952	-0.33313215198846846	0.6279509789776688	0.5491151960679705	0.19679502302400262	0.08906861296407759	2.090680459185751	5.355892735794555	17.368402689497437	-18.744857335567616	-5960.292483930895
582	-5993.108789867764	-5960.091848749136	-33.016941118628004	0.7440066301480666	0.1603027703759952	-0.33313215198846846	0.6279509789776688	0.5491151960679705	0.19679502302400262	0.08906861296407759	2.090680459185751	5.355892735794555	17.42193752353882	-18.80520167988692	-5960.091848749136
584	-5991.9274224556675	-5958.898359611572	-33.029062844095385	0.7440066301480666	0.1603027703759952	-0.33313215198846846	0.6279509789776688	0.5491151960679705	0.19679502302400262	0.08906861296407759	2.090680459185751	5.355892735794555	17.423521698901464	-18.817323405354305	-5958.898359611572
586	-5992.019940153848	-5958.93067802945	-33.08926212439845	0.7440066301480666	0.1603027703759952	-0.33313215198846846	0.6279509789776688	0.5491151960679705	0.19679502302400262	0.08906861296407759	2.090680459185751	5.355892735794555	17.503501508736004	-18.877522685657368	-5958.93067802945
588	-5992.019940153848	-5958.93067802945	-33.08926212439845	0.7440066301480666	0.1603027703759952	-0.33313215198846846	0.6279509789776688	0.5491151960679705	0.19679502302400262	0.08906861296407759	2.090680459185751	5.355892735794555	17.503501508736004	-18.877522685657368	-5958.93067802945
590	-5992.019940153848	-5958.93067802945	-33.08926212439845	0.7440066301480666	0.1603027703759952	-0.33313215198846846	0.6279509789776688	0.5491151960679705	0.19679502302400262	0.08906861296407759	2.090680459185751	5.355892735794555	17.503501508736004	-18.877522685657368	-5958.93067802945
592	-5992.824348720272	-5959.37691106567	-33.447437654601025	0.7440066301480666	0.1603027703759952	-0.33313215198846846	0.6279509789776688	0.5491151960679705	0.19679502302400262	0.08906861296407759	2.090680459185751	5.496900540218144	17.994494278752228	-19.235698215859944	-5959.37691106567
594	-5991.857540553717	-5959.371479812981	-32.486060740735724	0.7440066301480666	0.1603027703759952	-0.33313215198846846	0.6279509789776688	0.5491151960679705	0.46312662606388083	0.08906861296407759	2.090680459185751	3.1571317348990413	13.314956668114025	-18.332689037075838	-5959.371479812981
596	-5991.295375666357	-5959.234046232959	-32.06132943339844	0.7440066301480666	0.1603027703759952	-0.33313215198846846	0.6279509789776688	0.5491151960679705	0.46312662606388083	0.08906861296407759	2.090680459185751	3.039478070311137	12.818761520944195	-17.90795772973855	-5959.234046232959
598	-5991.17242796969	-5959.234046232959	-31.938381736730996	0.7440066301480666	0.1603027703759952	-0.19974674375238133	0.6279509789776688	0.5491151960679705	0.46312662606388083	0.08906861296407759	2.090680459185751	3.039478070311137	12.818761520944195	-17.939847799803083	-5959.234046232959
600	-5991.329490184138	-5959.234046232959	-32.09544395117865	0.7440066301480666	0.1603027703759952	-0.19974674375238133	0.6279509789776688	0.5491151960679705	1.1161411770129932	0.08906861296407759	2.090680459185751	3.039478070311137	12.818761520944195	-17.939847799803083	-5959.234046232959
602	-5992.063839756542	-5959.234046232959	-32.8297935235819	0.7440066301480666	0.1603027703759952	-0.19974674375238133	0.6279509789776688	0.5491151960679705	1.8871053335029027	0.08906861296407759	2.090680459185751	3.039478070311137	12.818761520944195	-17.939847799803083	-5959.234046232959
604	-5992.063839756542	-5959.234046232959	-32.8297935235819	0.7440066301480666	0.1603027703759952	-0.19974674375238133	0.6279509789776688	0.5491151960679705	1.8871053335029027	0.08906861296407759	2.090680459185751	3.039478070311137	12.818761520944195	-17.939847799803083	-5959.234046232959
606	-5992.310139715925	-5959.234046232959	-33.076093482966094	0.7440066301480666	0.1603027703759952	-0.19974674375238133	0.6279509789776688	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	3.039478070311137	12.818761520944195	-18.208659231242166	-5959.234046232959
608	-5992.310139715925	-5959.234046232959	-33.076093482966094	0.7440066301480666	0.1603027703759952	-0.19974674375238133	0.6279509789776688	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	3.039478070311137	12.818761520944195	-18.208659231242166	-5959.234046232959
610	-5992.185660250713	-5959.161413234976	-33.02424701573737	0.7440066301480666	0.1603027703759952	-0.19974674375238133	0.6279509789776688	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	2.8083923061644813	12.359458174561494	-18.15681276401344	-5959.161413234976
612	-5993.647638367407	-5960.778372017897	-32.869266349510184	0.7440066301480666	0.1603027703759952	-0.19974674375238133	0.6279509789776688	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	2.8083923061644813	12.15366789857604	-18.001832097786256	-5960.778372017897
614	-5994.346013024188	-5960.913502036972	-33.43251098721653	0.7440066301480666	0.1603027703759952	-0.19974674375238133	0.6279509789776688	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	3.0341805094660077	13.136394394350235	-18.565076735492603	-5960.913502036972
616	-5993.244583550423	-5960.258883222733	-32.98570032769024	0.7440066301480666	0.1603027703759952	-0.19974674375238133	0.6279509789776688	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	2.852400938755846	12.349385142186584	-18.118266075966307	-5960.258883222733
618	-5992.870818815709	-5959.949631279933	-32.921187535775516	0.7440066301480666	0.1603027703759952	-0.09612605236010802	0.6279509789776688	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	2.852400938755846	12.356522131680432	-18.14948054235105	-5959.949631279933
620	-5992.870818815709	-5959.949631279933	-32.921187535775516	0.7440066301480666	0.1603027703759952	-0.09612605236010802	0.6279509789776688	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	2.852400938755846	12.356522131680432	-18.14948054235105	-5959.949631279933
622	-5993.107450111831	-5960.202512281524	-32.9049378303068	0.7440066301480666	0.1603027703759952	-0.09612605236010802	0.6279509789776688	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	2.852400938755846	12.345312671155583	-18.133230836882333	-5960.202512281524
624	-5993.989781524557	-5961.608766404703	-32.38101511985385	0.7440066301480666	0.1603027703759952	-0.09612605236010802	0.6279509789776688	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	2.5415073798392505	11.188782238153554	-17.60930812642938	-5961.608766404703
626	-5993.989781524557	-5961.608766404703	-32.38101511985385	0.7440066301480666	0.1603027703759952	-0.09612605236010802	0.6279509789776688	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	2.5415073798392505	11.188782238153554	-17.60930812642938	-5961.608766404703
628	-5994.645951543147	-5961.072125882578	-33.57382566056875	0.7440066301480666	0.1603027703759952	-0.09612605236010802	0.6279509789776688	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	3.0120291247371087	13.260216452250212	-18.802118667144285	-5961.072125882578
630	-5992.849496841308	-5960.21194564409	-32.63755119721834	0.7440066301480666	0.1603027703759952	-0.09612605236010802	0.6279509789776688	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	2.642516726342341	11.633467778320183	-17.865844203793873	-5960.21194564409
632	-5993.114934282466	-5959.310002472074	-33.80493181039084	0.7440066301480666	0.1603027703759952	-0.09612605236010802	0.6279509789776688	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	2.985016922713681	13.537151765337393	-19.033224816966374	-5959.310002472074
634	-5990.982018919887	-5957.566053154129	-33.415965765758216	0.7440066301480666	0.1603027703759952	-0.09612605236010802	0.6279509789776688	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	2.837081049702383	12.866257624251242	-18.644258772333746	-5957.566053154129
636	-5990.879904120766	-5957.500172570069	-33.37973155069741	0.7440066301480666	0.1603027703759952	-0.07146937577750155	0.6279509789776688	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	2.8291137522019585	12.830125663121592	-18.627640087739636	-5957.500172570069
638	-5989.84822655296	-5957.018284327679	-32.829942225281236	0.7440066301480666	0.1603027703759952	-0.07146937577750155	0.6279509789776688	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	2.619630139728484	11.880110461255828	-18.077850762323465	-5957.018284327679
640	-5990.032993534548	-5957.20800061849	-32.82499291605804	0.7440066301480666	0.1603027703759952	-0.07146937577750155	0.6279509789776688	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	2.619630139728484	11.88011046125583	-18.072901453100265	-5957.20800061849
642	-5988.273231216125	-5955.414754846988	-32.85847636913701	0.7440066301480666	0.1603027703759952	-0.07146937577750155	0.6279509789776688	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	2.619630139728484	11.882552684009084	-18.106384906179237	-5955.414754846988
644	-5988.273231216125	-5955.414754846988	-32.85847636913701	0.7440066301480666	0.1603027703759952	-0.07146937577750155	0.6279509789776688	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	2.619630139728484	11.882552684009084	-18.106384906179237	-5955.414754846988
646	-5987.307521377612	-5954.454898167585	-32.85262321002706	0.7440066301480666	0.1603027703759952	-0.07146937577750155	0.6279509789776688	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	2.619630139728484	11.882552684009084	-18.100531747069287	-5954.454898167585
648	-5987.104289819487	-5954.454898167585	-32.64939165190209	0.5016102606002676	0.1603027703759952	-0.1834108640622858	0.6279509789776688	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	2.619630139728484	11.882552684009084	-18.061550951002847	-5954.454898167585
650	-5987.470581561885	-5954.814451773437	-32.65612978844785	0.5016102606002676	0.1603027703759952	-0.1834108640622858	0.6279509789776688	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	2.619630139728484	11.882552684009084	-18.0682890875486	-5954.814451773437
652	-5987.309776202156	-5954.814451773437	-32.49532442871932	0.20696501388136027	0.1603027703759952	-0.1834108640622858	0.6279509789776688	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	2.619630139728484	11.882552684009084	-18.069029615061467	-5954.814451773437
654	-5987.1235577684065	-5954.638690332222	-32.48486743618443	0.20696501388136027	0.1603027703759952	-0.1834108640622858	0.6279509789776688	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	2.619630139728484	11.882552684009084	-18.058572622526572	-5954.638690332222
656	-5987.1235577684065	-5954.638690332222	-32.48486743618443	0.20696501388136027	0.1603027703759952	-0.1834108640622858	0.6279509789776688	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	2.619630139728484	11.882552684009084	-18.058572622526572	-5954.638690332222
658	-5987.658120092213	-5955.183762603904	-32.4743574883087	0.20696501388136027	0.21156413000704394	-0.1834108640622858	0.6279509789776688	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	2.619630139728484	11.877333474489557	-18.049140781200748	-5955.183762603904
660	-5987.658120092213	-5955.183762603904	-32.4743574883087	0.20696501388136027	0.21156413000704394	-0.1834108640622858	0.6279509789776688	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	2.619630139728484	11.877333474489557	-18.049140781200748	-5955.183762603904
662	-5987.625228723173	-5955.141610029976	-32.48361869319663	0.20696501388136027	0.21156413000704394	-0.1834108640622858	0.6279509789776688	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	2.619630139728484	11.895991762710667	-18.05840198608869	-5955.141610029976
664	-5986.709866751974	-5954.47735768416	-32.232509067813865	0.20696501388136027	0.21156413000704394	-0.1834108640622858	0.6279509789776688	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	2.619630139728484	11.67862477887746	-17.807292360705915	-5954.47735768416
666	-5986.412911673197	-5954.47735768416	-31.935553989037185	0.20696501388136027	0.21156413000704394	-0.1834108640622858	0.2836519296112506	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	2.619630139728484	11.67862477887746	-17.73041747548277	-5954.47735768416
668	-5986.412911673197	-5954.47735768416	-31.935553989037185	0.20696501388136027	0.21156413000704394	-0.1834108640622858	0.2836519296112506	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	2.619630139728484	11.67862477887746	-17.73041747548277	-5954.47735768416
670	-5987.022956817976	-5954.502840517666	-32.520116300309326	0.20696501388136027	0.21156413000704394	-0.1834108640622858	0.2836519296112506	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	5.0807702085257045	16.600904916471897	-18.314979786754915	-5954.502840517666
672	-5987.167652330166	-5954.546447405893	-32.62120492427346	0.20696501388136027	0.21156413000704394	-0.3560880694781182	0.2836519296112506	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	5.0807702085257045	16.590029719737288	-18.273929020034387	-5954.546447405893
674	-5987.1486468479225	-5954.545062909362	-32.6035839385605	0.20696501388136027	0.21156413000704394	-0.3560880694781182	0.2836519296112506	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	5.0807702085257045	16.555101809386493	-18.256308034321425	-5954.545062909362
676	-5986.995606246699	-5954.3755571229385	-32.62004912376076	0.20696501388136027	0.21156413000704394	-0.3560880694781182	0.2836519296112506	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	5.0807702085257045	16.555101809386493	-18.272773219521685	-5954.3755571229385
678	-5986.889227929563	-5953.994222692523	-32.89500523704025	0.20696501388136027	0.21156413000704394	-0.3560880694781182	0.2836519296112506	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	5.280303214268127	17.205257019881092	-18.547729332801183	-5953.994222692523
680	-5987.692030398084	-5954.600600695674	-33.09142970241014	0.20696501388136027	0.21156413000704394	-0.3560880694781182	0.2836519296112506	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	5.280303214268127	17.367119426969825	-18.744153798171066	-5954.600600695674
682	-5987.692030398084	-5954.600600695674	-33.09142970241014	0.20696501388136027	0.21156413000704394	-0.3560880694781182	0.2836519296112506	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	5.280303214268127	17.367119426969825	-18.744153798171066	-5954.600600695674
684	-5987.692030398084	-5954.600600695674	-33.09142970241014	0.20696501388136027	0.21156413000704394	-0.3560880694781182	0.2836519296112506	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	5.280303214268127	17.367119426969825	-18.744153798171066	-5954.600600695674
686	-5987.703642223242	-5954.600521896984	-33.10312032625835	0.20696501388136027	0.21156413000704394	-0.3560880694781182	0.2836519296112506	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	5.280303214268127	17.390644049617485	-18.755844422019273	-5954.600521896984
688	-5987.623900698367	-5954.690657623098	-32.9332430752695	0.20696501388136027	0.21156413000704394	-0.3560880694781182	0.09054374698265608	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	5.280303214268127	17.36563328166703	-18.690860814510337	-5954.690657623098
690	-5987.623900698367	-5954.690657623098	-32.9332430752695	0.20696501388136027	0.21156413000704394	-0.3560880694781182	0.09054374698265608	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	5.280303214268127	17.36563328166703	-18.690860814510337	-5954.690657623098
692	-5988.401899203767	-5955.458085155316	-32.94381404845042	0.20696501388136027	0.21156413000704394	-0.3560880694781182	0.09054374698265608	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	5.280303214268127	17.371929615606557	-18.701431787691252	-5955.458085155316
694	-5988.518201652203	-5955.458085155316	-33.060116496886884	0.4255702344284903	0.21156413000704394	-0.3560880694781182	0.09054374698265608	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	5.280303214268127	17.371929615606557	-18.72570775196716	-5955.458085155316
696	-5988.518201652203	-5955.458085155316	-33.060116496886884	0.4255702344284903	0.21156413000704394	-0.3560880694781182	0.09054374698265608	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	5.280303214268127	17.371929615606557	-18.72570775196716	-5955.458085155316
698	-5988.447042448077	-5955.49053706245	-32.95650538562701	0.4255702344284903	0.21156413000704394	-0.3560880694781182	0.09054374698265608	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	5.280303214268127	17.231295829603337	-18.62209664070729	-5955.49053706245
700	-5988.607215021161	-5956.1670418689155	-32.44017315224552	0.4255702344284903	0.21156413000704394	-0.3560880694781182	0.09054374698265608	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	4.919832655005093	16.054966631738356	-18.105764407325797	-5956.1670418689155
702	-5988.879202930796	-5956.43483912375	-32.444363807046386	0.4255702344284903	0.21156413000704394	-0.3560880694781182	0.09054374698265608	1.3083395171508296	1.8871053335029027	0.08906861296407759	2.090680459185751	4.919832655005093	16.05496663173836	-18.109955062126666	-5956.43483912375
704	-5988.131374336091	-5956.43483912375	-31.696535212340805	0.4255702344284903	0.21156413000704394	-0.3560880694781182	0.09054374698265608	1.3083395171508296	1.8871053335029027	0.08906861296407759	1.673616748403255	4.919832655005093	16.05496663173836	-18.109955062126666	-5956.43483912375
706	-5988.133607274981	-5956.43483912375	-31.6987681512309	0.4255702344284903	0.44476253135956306	-0.3560880694781182	0.09054374698265608	1.3083395171508296	1.8871053335029027	0.08906861296407759	1.673616748403255	4.919832655005093	16.05496663173836	-18.134903135250838	-5956.43483912375
708	-5987.911927706504	-5956.130283812251	-31.78164389425277	0.4255702344284903	0.44476253135956306	-0.3560880694781182	0.09054374698265608	1.3083395171508296	1.8871053335029027	0.08906861296407759	1.673616748403255	4.919832655005093	16.16277654383323	-18.217778878272707	-5956.130283812251
710	-5987.041219853262	-5956.130283812251	-30.91093604101117	0.4255702344284903	0.44476253135956306	-0.3560880694781182	0.09054374698265608	1.3083395171508296	1.8871053335029027	0.08906861296407759	0.9662100422903709	4.919832655005093	16.16277654383323	-18.217778878272707	-5956.130283812251
712	-5987.022907167638	-5956.130283812251	-30.892623355386995	0.4255702344284903	0.44476253135956306	-0.3560880694781182	0.05801681277865444	1.3083395171508296	1.8871053335029027	0.08906861296407759	0.9662100422903709	4.919832655005093	16.16277654383323	-18.21346475563161	-5956.130283812251
714	-5987.5294369414	-5956.130283812251	-31.399153129148736	0.4255702344284903	0.44476253135956306	-0.8137024997060215	0.05801681277865444	1.3083395171508296	1.8871053335029027	0.08906861296407759	0.9662100422903709	4.919832655005093	16.16277654383323	-18.15813215386683	-5956.130283812251
716	-5987.315279896226	-5956.130283812251	-31.18499608397444	0.4255702344284903	0.44476253135956306	-0.8137024997060215	0.08818347993724422	1.3083395171508296	1.8871053335029027	0.08906861296407759	0.6190483710168501	4.919832655005093	16.16277654383323	-18.161472499980817	-5956.130283812251
718	-5987.318562772989	-5956.13506533186	-31.183497441129653	0.4255702344284903	0.44476253135956306	-0.8137024997060215	0.08818347993724422	1.3083395171508296	1.8871053335029027	0.08906861296407759	0.6190483710168501	4.918831158084708	16.159486397182196	-18.15997385713603	-5956.13506533186
720	-5987.318562772989	-5956.13506533186	-31.183497441129653	0.4255702344284903	0.44476253135956306	-0.8137024997060215	0.08818347993724422	1.3083395171508296	1.8871053335029027	0.08906861296407759	0.6190483710168501	4.918831158084708	16.159486397182196	-18.15997385713603	-5956.13506533186
722	-5987.318562772989	-5956.13506533186	-31.183497441129653	0.4255702344284903	0.44476253135956306	-0.8137024997060215	0.08818347993724422	1.3083395171508296	1.8871053335029027	0.08906861296407759	0.6190483710168501	4.918831158084708	16.159486397182196	-18.15997385713603	-5956.13506533186
724	-5986.478280537934	-5955.276995420953	-31.201285116980564	0.4255702344284903	0.44476253135956306	-0.8137024997060215	0.08818347993724422	1.3083395171508296	1.8871053335029027	0.08906861296407759	0.6190483710168501	4.918831158084708	16.16081074727343	-18.177761532986942	-5955.276995420953
726	-5986.478280537934	-5955.276995420953	-31.201285116980564	0.4255702344284903	0.44476253135956306	-0.8137024997060215	0.08818347993724422	1.3083395171508296	1.8871053335029027	0.08906861296407759	0.6190483710168501	4.918831158084708	16.16081074727343	-18.177761532986942	-5955.276995420953
728	-5987.171546164266	-5956.0058245221	-31.165721642166364	0.4255702344284903	0.44476253135956306	-0.8137024997060215	0.08818347993724422	1.3083395171508296	1.8871053335029027	0.08906861296407759	0.6190483710168501	5.117381101523116	16.555160834719214	-18.142198058172742	-5956.0058245221
730	-5987.068810246943	-5956.0058245221	-31.062985724843564	0.4255702344284903	0.44476253135956306	-0.8137024997060215	0.08818347993724422	1.3083395171508296	1.8871053335029027	0.08906861296407759	0.36367143396211354	5.117381101523116	16.555160834719214	-18.142198058172742	-5956.0058245221
732	-5987.655031617774	-5956.0058245221	-31.649207095673564	0.4255702344284903	1.2964477766999036	-0.8137024997060215	0.08818347993724422	1.3083395171508296	1.8871053335029027	0.08906861296407759	0.36367143396211354	5.117381101523116	16.555160834719214	-18.349389754317137	-5956.0058245221
734	-5987.655031617774	-5956.0058245221	-31.649207095673564	0.4255702344284903	1.2964477766999036	-0.8137024997060215	0.08818347993724422	1.3083395171508296	1.8871053335029027	0.08906861296407759	0.36367143396211354	5.117381101523116	16.555160834719214	-18.349389754317137	-5956.0058245221
736	-5987.6680063857575	-5956.0893290813965	-31.57867730436103	0.4255702344284903	1.2964477766999036	-0.8137024997060215	0.08818347993724422	1.3083395171508296	1.8871053335029027	0.08906861296407759	0.36367143396211354	5.117381101523116	16.417150681932185	-18.278859963004603	-5956.0893290813965
738	-5987.6680063857575	-5956.0893290813965	-31.57867730436103	0.4255702344284903	1.2964477766999036	-0.8137024997060215	0.08818347993724422	1.3083395171508296	1.8871053335029027	0.08906861296407759	0.36367143396211354	5.117381101523116	16.417150681932185	-18.278859963004603	-5956.0893290813965
740	-5987.6680063857575	-5956.0893290813965	-31.57867730436103	0.4255702344284903	1.2964477766999036	-0.8137024997060215	0.08818347993724422	1.3083395171508296	1.8871053335029027	0.08906861296407759	0.36367143396211354	5.117381101523116	16.417150681932185	-18.278859963004603	-5956.0893290813965
742	-5987.401945482334	-5955.826921667459	-31.57502381487496	0.4255702344284903	1.2964477766999036	-0.8137024997060215	0.08818347993724422	1.3083395171508296	1.8871053335029027	0.08906861296407759	0.36367143396211354	5.117381101523116	16.417150681932185	-18.275206473518534	-5955.826921667459
744	-5988.772031748686	-5955.8269506011	-32.94508114758579	0.4255702344284903	1.2964477766999036	-0.8137024997060215	0.08818347993724422	1.3083395171508296	1.8871053335029027	0.08906861296407759	0.36367143396211354	10.44988861580659	27.082165710499133	-19.645263806229362	-5955.8269506011
746	-5987.417048793771	-5954.20462171576	-33.21242707801056	0.4255702344284903	1.2964477766999036	-0.8137024997060215	0.08818347993724422	1.3083395171508296	1.8871053335029027	0.08906861296407759	0.36367143396211354	10.44988861580659	27.263895893986717	-19.91260973665414	-5954.20462171576
748	-5990.666546405304	-5954.204621715777	-36.46192468952708	0.4255702344284903	1.2964477766999036	-0.8137024997060215	0.08818347993724422	1.3083395171508296	1.8871053335029027	0.08906861296407759	0.36367143396211354	23.100254387258225	52.56462743688999	-23.162107348170654	-5954.204621715777
