Sample	posterior	likelihood	prior	M.1	M.2	SkylineNe.A.1	SkylineNe.A.2	SkylineNe.B.1	SkylineNe.B.2	psi.height	psi.treeLength	Mascot	D.treeLikelihood
2596	-5172.629341976141	-5148.0372591359655	-24.592082840176225	4.441876538933091	1.4957222289291379	-0.9954200115926218	-1.2849253051148855	1.0688590567419072	-0.10656034164194897	3.0854424398466627	8.863393432742173	-12.354813791469764	-5148.0372591359655
2598	-5169.39024675754	-5145.811360802724	-23.578885954815835	4.441876538933091	1.4957222289291379	-0.9954200115926218	-1.2849253051148855	1.0688590567419072	-0.10656034164194897	2.7156237288029996	7.806855654865858	-11.341616906109374	-5145.811360802724
2600	-5169.248866653194	-5145.819472670062	-23.429393983132282	4.441876538933091	1.4957222289291379	-0.9954200115926218	-1.2849253051148855	1.0688590567419072	-0.10656034164194897	2.4325278682832696	7.240663933826398	-11.192124934425822	-5145.819472670062
2602	-5169.091298976183	-5145.918263706376	-23.173035269806697	4.441876538933091	1.4957222289291379	-0.9954200115926218	-1.2849253051148855	1.0688590567419072	-0.10656034164194897	1.9473039868701942	6.270216171000247	-10.935766221100238	-5145.918263706376
2604	-5169.434039413581	-5146.29020903472	-23.143830378860812	4.441876538933091	1.4957222289291379	-0.9954200115926218	-1.2849253051148855	1.0688590567419072	-0.10656034164194897	1.9473039868701942	6.243148459514308	-10.906561330154352	-5146.29020903472
2606	-5169.434039413581	-5146.29020903472	-23.143830378860812	4.441876538933091	1.4957222289291379	-0.9954200115926218	-1.2849253051148855	1.0688590567419072	-0.10656034164194897	1.9473039868701942	6.243148459514308	-10.906561330154352	-5146.29020903472
2608	-5171.948548493521	-5146.181696256048	-25.766852237473213	4.441876538933091	1.4957222289291379	-0.9954200115926218	-1.2849253051148855	1.0688590567419072	-0.1758035851860147	6.841946465158294	16.03243341609051	-13.44579602370979	-5146.181696256048
2610	-5171.948548493521	-5146.181696256048	-25.766852237473213	4.441876538933091	1.4957222289291379	-0.9954200115926218	-1.2849253051148855	1.0688590567419072	-0.1758035851860147	6.841946465158294	16.03243341609051	-13.44579602370979	-5146.181696256048
2612	-5171.872057453155	-5146.098373449591	-25.773684003564433	4.441876538933091	1.4957222289291379	-0.9954200115926218	-1.2849253051148855	1.0688590567419072	-0.1758035851860147	6.841946465158294	16.035204510108386	-13.452627789801008	-5146.098373449591
2614	-5171.6095328871415	-5145.816048159149	-25.793484727991995	4.441876538933091	1.4957222289291379	-0.9954200115926218	-1.2849253051148855	1.0688590567419072	-0.1758035851860147	6.841946465158294	16.053172930672527	-13.472428514228572	-5145.816048159149
2616	-5171.6095328871415	-5145.816048159149	-25.793484727991995	4.441876538933091	1.4957222289291379	-0.9954200115926218	-1.2849253051148855	1.0688590567419072	-0.1758035851860147	6.841946465158294	16.053172930672527	-13.472428514228572	-5145.816048159149
2618	-5171.6095328871415	-5145.816048159149	-25.793484727991995	4.441876538933091	1.4957222289291379	-0.9954200115926218	-1.2849253051148855	1.0688590567419072	-0.1758035851860147	6.841946465158294	16.053172930672527	-13.472428514228572	-5145.816048159149
2620	-5171.6095328871415	-5145.816048159149	-25.793484727991995	4.441876538933091	1.4957222289291379	-0.9954200115926218	-1.2849253051148855	1.0688590567419072	-0.1758035851860147	6.841946465158294	16.053172930672527	-13.472428514228572	-5145.816048159149
2622	-5169.132760242343	-5145.845986081106	-23.286774161236696	4.441876538933091	1.4957222289291379	-0.9954200115926218	-1.2849253051148855	1.0688590567419072	-0.1758035851860147	2.224968937733656	6.8192178758232505	-10.965717947473273	-5145.845986081106
2624	-5169.9401136089455	-5145.845986081106	-24.094127527839373	1.88249422370983	1.4957222289291379	-0.9954200115926218	-2.986135147167432	1.0688590567419072	-0.1758035851860147	2.224968937733656	6.8192178758232505	-11.603549252489636	-5145.845986081106
2626	-5169.9401136089455	-5145.845986081106	-24.094127527839373	1.88249422370983	1.4957222289291379	-0.9954200115926218	-2.986135147167432	1.0688590567419072	-0.1758035851860147	2.224968937733656	6.8192178758232505	-11.603549252489636	-5145.845986081106
2628	-5169.9401136089455	-5145.845986081106	-24.094127527839373	1.88249422370983	1.4957222289291379	-0.9954200115926218	-2.986135147167432	1.0688590567419072	-0.1758035851860147	2.224968937733656	6.8192178758232505	-11.603549252489636	-5145.845986081106
2630	-5169.9401136089455	-5145.845986081106	-24.094127527839373	1.88249422370983	1.4957222289291379	-0.9954200115926218	-2.986135147167432	1.0688590567419072	-0.1758035851860147	2.224968937733656	6.8192178758232505	-11.603549252489636	-5145.845986081106
2632	-5169.9401136089455	-5145.845986081106	-24.094127527839373	1.88249422370983	1.4957222289291379	-0.9954200115926218	-2.986135147167432	1.0688590567419072	-0.1758035851860147	2.224968937733656	6.8192178758232505	-11.603549252489636	-5145.845986081106
2634	-5169.9401136089455	-5145.845986081106	-24.094127527839373	1.88249422370983	1.4957222289291379	-0.9954200115926218	-2.986135147167432	1.0688590567419072	-0.1758035851860147	2.224968937733656	6.8192178758232505	-11.603549252489636	-5145.845986081106
2636	-5169.9401136089455	-5145.845986081106	-24.094127527839373	1.88249422370983	1.4957222289291379	-0.9954200115926218	-2.986135147167432	1.0688590567419072	-0.1758035851860147	2.224968937733656	6.8192178758232505	-11.603549252489636	-5145.845986081106
2638	-5169.9401136089455	-5145.845986081106	-24.094127527839373	1.88249422370983	1.4957222289291379	-0.9954200115926218	-2.986135147167432	1.0688590567419072	-0.1758035851860147	2.224968937733656	6.8192178758232505	-11.603549252489636	-5145.845986081106
2640	-5169.9401136089455	-5145.845986081106	-24.094127527839373	1.88249422370983	1.4957222289291379	-0.9954200115926218	-2.986135147167432	1.0688590567419072	-0.1758035851860147	2.224968937733656	6.8192178758232505	-11.603549252489636	-5145.845986081106
2642	-5169.9401136089455	-5145.845986081106	-24.094127527839373	1.88249422370983	1.4957222289291379	-0.9954200115926218	-2.986135147167432	1.0688590567419072	-0.1758035851860147	2.224968937733656	6.8192178758232505	-11.603549252489636	-5145.845986081106
2644	-5169.049940437703	-5145.845986081106	-23.20395435659712	1.88249422370983	0.7877027145021671	-0.9954200115926218	-2.986135147167432	1.0688590567419072	-0.1758035851860147	2.224968937733656	6.8192178758232505	-11.407193653850035	-5145.845986081106
2646	-5168.821593005324	-5145.559811678245	-23.261781327078634	1.88249422370983	0.7877027145021671	-0.9954200115926218	-2.986135147167432	1.0688590567419072	-0.1758035851860147	2.224968937733656	6.865489181869826	-11.465020624331547	-5145.559811678245
2648	-5169.8881139400755	-5145.952018958811	-23.936094981264194	1.88249422370983	0.7877027145021671	-0.9954200115926218	-2.986135147167432	1.0688590567419072	-0.1758035851860147	2.392811753066711	7.383394404446738	-12.139334278517111	-5145.952018958811
2650	-5169.190770446857	-5146.122902086043	-23.067868360813566	1.88249422370983	0.7877027145021671	-0.9954200115926218	-2.986135147167432	1.0688590567419072	-0.1758035851860147	2.1935498099238115	6.761945855601075	-11.27110765806648	-5146.122902086043
2652	-5170.400469155214	-5146.387038476817	-24.013430678396755	1.88249422370983	0.7877027145021671	-0.9954200115926218	-2.986135147167432	1.0688590567419072	-0.1758035851860147	2.429491362591232	7.489271032811875	-12.216669975649669	-5146.387038476817
2654	-5170.660292168321	-5146.374099674406	-24.286192493914537	1.88249422370983	0.7877027145021671	-0.9954200115926218	-2.986135147167432	1.0688590567419072	-0.1758035851860147	2.871001274311879	8.372290856253167	-12.489431791167455	-5146.374099674406
2656	-5170.586527286272	-5146.191109533551	-24.395417752720878	1.88249422370983	0.7877027145021671	-0.9954200115926218	-2.986135147167432	1.0688590567419072	-0.1758035851860147	2.871001274311879	8.377066651920288	-12.598657049973792	-5146.191109533551
2658	-5170.586527286272	-5146.191109533551	-24.395417752720878	1.88249422370983	0.7877027145021671	-0.9954200115926218	-2.986135147167432	1.0688590567419072	-0.1758035851860147	2.871001274311879	8.377066651920288	-12.598657049973792	-5146.191109533551
2660	-5170.586527286272	-5146.191109533551	-24.395417752720878	1.88249422370983	0.7877027145021671	-0.9954200115926218	-2.986135147167432	1.0688590567419072	-0.1758035851860147	2.871001274311879	8.377066651920288	-12.598657049973792	-5146.191109533551
2662	-5170.586527286272	-5146.191109533551	-24.395417752720878	1.88249422370983	0.7877027145021671	-0.9954200115926218	-2.986135147167432	1.0688590567419072	-0.1758035851860147	2.871001274311879	8.377066651920288	-12.598657049973792	-5146.191109533551
2664	-5170.586527286272	-5146.191109533551	-24.395417752720878	1.88249422370983	0.7877027145021671	-0.9954200115926218	-2.986135147167432	1.0688590567419072	-0.1758035851860147	2.871001274311879	8.377066651920288	-12.598657049973792	-5146.191109533551
2666	-5170.566784255538	-5146.191109533551	-24.37567472198699	1.88249422370983	0.7877027145021671	-0.9954200115926218	-2.986135147167432	1.0688590567419072	-0.09020636703382232	2.871001274311879	8.377066651920288	-12.681790237049198	-5146.191109533551
2668	-5167.409313727503	-5146.191109533551	-21.218204193952257	1.88249422370983	0.7877027145021671	-0.9954200115926218	-1.4769887498298322	1.0688590567419072	-0.09020636703382232	2.871001274311879	8.377066651920288	-11.389838859694093	-5146.191109533551
2670	-5167.525175944121	-5146.370849740797	-21.15432620332334	1.88249422370983	0.7877027145021671	-0.9954200115926218	-1.4769887498298322	1.0688590567419072	-0.09020636703382232	2.871001274311879	8.3707034670641	-11.325960869065174	-5146.370849740797
2672	-5167.525175944121	-5146.370849740797	-21.15432620332334	1.88249422370983	0.7877027145021671	-0.9954200115926218	-1.4769887498298322	1.0688590567419072	-0.09020636703382232	2.871001274311879	8.3707034670641	-11.325960869065174	-5146.370849740797
2674	-5166.384278095586	-5145.27486209956	-21.109415996025696	1.88249422370983	0.7877027145021671	-0.9954200115926218	-1.4769887498298322	1.0688590567419072	-0.09020636703382232	2.871001274311879	8.362951283104776	-11.281050661767532	-5145.27486209956
2676	-5166.384278095586	-5145.27486209956	-21.109415996025696	1.88249422370983	0.7877027145021671	-0.9954200115926218	-1.4769887498298322	1.0688590567419072	-0.09020636703382232	2.871001274311879	8.362951283104776	-11.281050661767532	-5145.27486209956
2678	-5167.406518678222	-5145.27239492172	-22.13412375650233	1.88249422370983	0.7877027145021671	-0.9954200115926218	-1.4769887498298322	1.0688590567419072	-0.09020636703382232	4.756516114221082	12.13398096292318	-12.305758422244164	-5145.27239492172
2680	-5167.383705666272	-5145.299660716019	-22.08404495025295	1.88249422370983	0.7877027145021671	-0.9954200115926218	-1.4769887498298322	1.0688590567419072	-0.09020636703382232	4.756516114221082	12.13076145392234	-12.255679615994783	-5145.299660716019
2682	-5167.18393323272	-5145.109688806451	-22.07424442626894	1.88249422370983	0.7877027145021671	-0.9954200115926218	-1.4769887498298322	1.0688590567419072	-0.09020636703382232	4.756516114221082	12.121240080289972	-12.245879092010776	-5145.109688806451
2684	-5165.988844605101	-5145.109688806451	-20.879155798649695	1.88249422370983	0.7877027145021671	-0.9954200115926218	-1.4769887498298322	0.5340562769937062	-0.09020636703382232	4.756516114221082	12.121240080289972	-11.956276656415026	-5145.109688806451
2686	-5165.988844605101	-5145.109688806451	-20.879155798649695	1.88249422370983	0.7877027145021671	-0.9954200115926218	-1.4769887498298322	0.5340562769937062	-0.09020636703382232	4.756516114221082	12.121240080289972	-11.956276656415026	-5145.109688806451
2688	-5164.943073444414	-5144.853159053526	-20.089914390888538	1.88249422370983	0.7877027145021671	-0.9954200115926218	-1.4769887498298322	0.5340562769937062	-0.09020636703382232	4.418821450450879	11.260677854682598	-11.16703524865387	-5144.853159053526
2690	-5163.746104399706	-5144.857910346945	-18.888194052761946	1.88249422370983	0.7877027145021671	-0.9954200115926218	-1.4769887498298322	0.5340562769937062	-0.09020636703382232	2.620687394095069	7.664409741970979	-9.965314910527278	-5144.857910346945
2692	-5163.901054918344	-5145.024435910784	-18.87661900756055	1.88249422370983	0.7877027145021671	-0.9954200115926218	-1.4769887498298322	0.5340562769937062	-0.09020636703382232	2.620687394095069	7.660071717779171	-9.95373986532588	-5145.024435910784
2694	-5163.901054918344	-5145.024435910784	-18.87661900756055	1.88249422370983	0.7877027145021671	-0.9954200115926218	-1.4769887498298322	0.5340562769937062	-0.09020636703382232	2.620687394095069	7.660071717779171	-9.95373986532588	-5145.024435910784
2696	-5163.74711838906	-5144.859448538283	-18.887669850777883	1.88249422370983	0.7877027145021671	-0.9954200115926218	-1.4769887498298322	0.5340562769937062	-0.09020636703382232	2.620687394095069	7.664205297561257	-9.964790708543214	-5144.859448538283
2698	-5166.216028695163	-5144.859448538283	-21.356580156880245	1.88249422370983	0.7877027145021671	-2.0460994229588083	-1.4769887498298322	0.5340562769937062	-0.09020636703382232	2.620687394095069	7.664205297561257	-10.789880835757952	-5144.859448538283
2700	-5166.1714041244095	-5144.794735403111	-21.376668721298405	1.88249422370983	0.7877027145021671	-2.0460994229588083	-1.4769887498298322	0.5340562769937062	-0.09020636703382232	2.620687394095069	7.675570569581809	-10.809969400176113	-5144.794735403111
2702	-5165.046640916134	-5144.794735403111	-20.251905513022	0.7684115869216405	0.7877027145021671	-2.0460994229588083	-1.4769887498298322	0.5340562769937062	-0.09020636703382232	2.620687394095069	7.675570569581809	-10.746625821040743	-5144.794735403111
2704	-5166.560570164274	-5145.525677722337	-21.03489244193796	0.7684115869216405	0.7877027145021671	-2.0460994229588083	-1.4769887498298322	0.5340562769937062	-0.09020636703382232	2.8067680591183377	8.238856543526696	-11.529612749956701	-5145.525677722337
2706	-5166.560570164274	-5145.525677722337	-21.03489244193796	0.7684115869216405	0.7877027145021671	-2.0460994229588083	-1.4769887498298322	0.5340562769937062	-0.09020636703382232	2.8067680591183377	8.238856543526696	-11.529612749956701	-5145.525677722337
2708	-5165.23472293237	-5145.038497935712	-20.196224996657676	0.7684115869216405	0.7877027145021671	-2.0460994229588083	-1.4769887498298322	0.5340562769937062	-0.09020636703382232	2.6002499286098932	7.632652819150958	-10.690945304676418	-5145.038497935712
2710	-5165.23472293237	-5145.038497935712	-20.196224996657676	0.7684115869216405	0.7877027145021671	-2.0460994229588083	-1.4769887498298322	0.5340562769937062	-0.09020636703382232	2.6002499286098932	7.632652819150958	-10.690945304676418	-5145.038497935712
2712	-5166.384613906033	-5145.038497935712	-21.34611597032131	0.7684115869216405	1.3658430043069847	-2.0460994229588083	-1.4769887498298322	0.5340562769937062	-0.1706723214879461	2.6002499286098932	7.632652819150958	-11.21683303774536	-5145.038497935712
2714	-5166.384613906033	-5145.038497935712	-21.34611597032131	0.7684115869216405	1.3658430043069847	-2.0460994229588083	-1.4769887498298322	0.5340562769937062	-0.1706723214879461	2.6002499286098932	7.632652819150958	-11.21683303774536	-5145.038497935712
2716	-5167.380441543157	-5145.999803178795	-21.380638364361175	0.7684115869216405	1.3658430043069847	-2.0460994229588083	-1.4769887498298322	0.5340562769937062	-0.1706723214879461	2.6002499286098932	7.641683494198332	-11.251355431785225	-5145.999803178795
2718	-5167.380441543157	-5145.999803178795	-21.380638364361175	0.7684115869216405	1.3658430043069847	-2.0460994229588083	-1.4769887498298322	0.5340562769937062	-0.1706723214879461	2.6002499286098932	7.641683494198332	-11.251355431785225	-5145.999803178795
2720	-5167.948591775062	-5146.4950601958435	-21.45353157921809	0.7684115869216405	1.3658430043069847	-2.0460994229588083	-1.4769887498298322	0.5340562769937062	-0.1706723214879461	2.6002499286098932	7.672333096138472	-11.324248646642138	-5146.4950601958435
2722	-5167.751908831365	-5146.51037143137	-21.241537399994495	0.7684115869216405	1.3658430043069847	-2.0460994229588083	-1.4769887498298322	0.5340562769937062	-0.1706723214879461	2.339795090252365	7.151423419423416	-11.112254467418543	-5146.51037143137
2724	-5168.075175175409	-5146.858124434376	-21.21705074103239	0.7684115869216405	1.3658430043069847	-2.0460994229588083	-1.4769887498298322	0.5340562769937062	-0.1706723214879461	2.339795090252365	7.145648169502476	-11.087767808456443	-5146.858124434376
2726	-5168.778421281224	-5146.858124434376	-21.920296846847947	1.469348946521438	1.3658430043069847	-2.0460994229588083	-1.4769887498298322	0.5340562769937062	-0.1706723214879461	2.339795090252365	7.145648169502476	-11.103419368935121	-5146.858124434376
2728	-5168.778421281224	-5146.858124434376	-21.920296846847947	1.469348946521438	1.3658430043069847	-2.0460994229588083	-1.4769887498298322	0.5340562769937062	-0.1706723214879461	2.339795090252365	7.145648169502476	-11.103419368935121	-5146.858124434376
2730	-5167.210397968857	-5145.66349122507	-21.546906743786877	1.469348946521438	1.3658430043069847	-2.0460994229588083	-1.4769887498298322	0.30106724001278196	-0.1706723214879461	2.339795090252365	7.133099041090267	-10.96436866968429	-5145.66349122507
2732	-5167.210397968857	-5145.66349122507	-21.546906743786877	1.469348946521438	1.3658430043069847	-2.0460994229588083	-1.4769887498298322	0.30106724001278196	-0.1706723214879461	2.339795090252365	7.133099041090267	-10.96436866968429	-5145.66349122507
2734	-5167.210397968857	-5145.66349122507	-21.546906743786877	1.469348946521438	1.3658430043069847	-2.0460994229588083	-1.4769887498298322	0.30106724001278196	-0.1706723214879461	2.339795090252365	7.133099041090267	-10.96436866968429	-5145.66349122507
2736	-5167.210397968857	-5145.66349122507	-21.546906743786877	1.469348946521438	1.3658430043069847	-2.0460994229588083	-1.4769887498298322	0.30106724001278196	-0.1706723214879461	2.339795090252365	7.133099041090267	-10.96436866968429	-5145.66349122507
2738	-5167.210397968857	-5145.66349122507	-21.546906743786877	1.469348946521438	1.3658430043069847	-2.0460994229588083	-1.4769887498298322	0.30106724001278196	-0.1706723214879461	2.339795090252365	7.133099041090267	-10.96436866968429	-5145.66349122507
2740	-5167.210397968857	-5145.66349122507	-21.546906743786877	1.469348946521438	1.3658430043069847	-2.0460994229588083	-1.4769887498298322	0.30106724001278196	-0.1706723214879461	2.339795090252365	7.133099041090267	-10.96436866968429	-5145.66349122507
2742	-5168.892466661153	-5145.66349122507	-23.22897543608242	3.5868366396510574	1.3658430043069847	-2.0460994229588083	-1.4769887498298322	0.30106724001278196	-0.1706723214879461	2.339795090252365	7.133099041090267	-11.01231894150323	-5145.66349122507
2744	-5168.832349940128	-5145.489179692102	-23.343170248025803	3.5868366396510574	1.3658430043069847	-2.0460994229588083	-1.4769887498298322	0.30106724001278196	-0.1706723214879461	2.339795090252365	7.1386611608348005	-11.126513753446616	-5145.489179692102
2746	-5168.832349940128	-5145.489179692102	-23.343170248025803	3.5868366396510574	1.3658430043069847	-2.0460994229588083	-1.4769887498298322	0.30106724001278196	-0.1706723214879461	2.339795090252365	7.1386611608348005	-11.126513753446616	-5145.489179692102
2748	-5168.832349940128	-5145.489179692102	-23.343170248025803	3.5868366396510574	1.3658430043069847	-2.0460994229588083	-1.4769887498298322	0.30106724001278196	-0.1706723214879461	2.339795090252365	7.1386611608348005	-11.126513753446616	-5145.489179692102
2750	-5168.832349940128	-5145.489179692102	-23.343170248025803	3.5868366396510574	1.3658430043069847	-2.0460994229588083	-1.4769887498298322	0.30106724001278196	-0.1706723214879461	2.339795090252365	7.1386611608348005	-11.126513753446616	-5145.489179692102
2752	-5168.832349940128	-5145.489179692102	-23.343170248025803	3.5868366396510574	1.3658430043069847	-2.0460994229588083	-1.4769887498298322	0.30106724001278196	-0.1706723214879461	2.339795090252365	7.1386611608348005	-11.126513753446616	-5145.489179692102
2754	-5167.318762073245	-5145.489179692102	-21.829582381143368	3.5868366396510574	0.5328686187147813	-2.0460994229588083	-1.4769887498298322	0.30106724001278196	-0.1706723214879461	2.339795090252365	7.1386611608348005	-10.404656150426211	-5145.489179692102
2756	-5167.193813786574	-5145.489179692102	-21.704634094472087	3.5868366396510574	0.5328686187147813	-2.0460994229588083	-1.0771884209172635	0.30106724001278196	-0.1706723214879461	2.339795090252365	7.1386611608348005	-9.972257077951012	-5145.489179692102
2758	-5167.473445823316	-5145.895486652949	-21.577959170366473	3.5868366396510574	0.5328686187147813	-2.0460994229588083	-1.0771884209172635	0.30106724001278196	-0.1706723214879461	2.339795090252365	7.076520642514486	-9.8455821538454	-5145.895486652949
2760	-5167.473445823316	-5145.895486652949	-21.577959170366473	3.5868366396510574	0.5328686187147813	-2.0460994229588083	-1.0771884209172635	0.30106724001278196	-0.1706723214879461	2.339795090252365	7.076520642514486	-9.8455821538454	-5145.895486652949
2762	-5167.981254328719	-5145.642715635053	-22.338538693666557	3.5868366396510574	0.5328686187147813	-2.0460994229588083	-1.0771884209172635	0.30106724001278196	-0.1706723214879461	2.4997592091868786	7.560319157357778	-10.606161677145483	-5145.642715635053
2764	-5168.1659239471555	-5145.86134868944	-22.30457525771571	3.5868366396510574	0.5328686187147813	-2.0460994229588083	-1.0771884209172635	0.30106724001278196	-0.1706723214879461	2.4997592091868786	7.557191096341119	-10.572198241194638	-5145.86134868944
2766	-5168.1659239471555	-5145.86134868944	-22.30457525771571	3.5868366396510574	0.5328686187147813	-2.0460994229588083	-1.0771884209172635	0.30106724001278196	-0.1706723214879461	2.4997592091868786	7.557191096341119	-10.572198241194638	-5145.86134868944
2768	-5168.243818242044	-5145.91056431056	-22.333253931483792	3.5868366396510574	0.5328686187147813	-2.0460994229588083	-1.0771884209172635	0.30106724001278196	-0.1706723214879461	2.4997592091868786	7.564089070316904	-10.600876914962717	-5145.91056431056
2770	-5168.243818242044	-5145.91056431056	-22.333253931483792	3.5868366396510574	0.5328686187147813	-2.0460994229588083	-1.0771884209172635	0.30106724001278196	-0.1706723214879461	2.4997592091868786	7.564089070316904	-10.600876914962717	-5145.91056431056
2772	-5168.171259211297	-5145.91056431056	-22.26069490073697	3.5868366396510574	0.5328686187147813	-2.0460994229588083	-1.0771884209172635	0.1803954149015611	-0.1706723214879461	2.4997592091868786	7.564089070316904	-10.607012202037222	-5145.91056431056
2774	-5168.171259211297	-5145.91056431056	-22.26069490073697	3.5868366396510574	0.5328686187147813	-2.0460994229588083	-1.0771884209172635	0.1803954149015611	-0.1706723214879461	2.4997592091868786	7.564089070316904	-10.607012202037222	-5145.91056431056
2776	-5168.171259211297	-5145.91056431056	-22.26069490073697	3.5868366396510574	0.5328686187147813	-2.0460994229588083	-1.0771884209172635	0.1803954149015611	-0.1706723214879461	2.4997592091868786	7.564089070316904	-10.607012202037222	-5145.91056431056
2778	-5168.171259211297	-5145.91056431056	-22.26069490073697	3.5868366396510574	0.5328686187147813	-2.0460994229588083	-1.0771884209172635	0.1803954149015611	-0.1706723214879461	2.4997592091868786	7.564089070316904	-10.607012202037222	-5145.91056431056
2780	-5168.538789284854	-5146.260597162349	-22.27819212250518	3.5868366396510574	0.5328686187147813	-2.0460994229588083	-1.0771884209172635	0.1803954149015611	-0.1706723214879461	2.4997592091868786	7.568510273179751	-10.624509423805433	-5146.260597162349
2782	-5168.851966881696	-5146.507319363332	-22.34464751836503	3.5868366396510574	0.5328686187147813	-2.0460994229588083	-1.0771884209172635	0.1803954149015611	-0.1706723214879461	2.4997592091868786	7.571927589495626	-10.69096481966528	-5146.507319363332
2784	-5167.650510869524	-5145.789354230236	-21.86115663928762	3.5868366396510574	0.5328686187147813	-2.0460994229588083	-1.0771884209172635	0.1803954149015611	-0.1706723214879461	2.3955157705963033	7.266398738572901	-10.207473940587873	-5145.789354230236
2786	-5168.428897100428	-5145.789354230236	-22.639542870191665	3.5868366396510574	0.9541305958588171	-2.0460994229588083	-1.0771884209172635	0.1803954149015611	-0.1706723214879461	2.3955157705963033	7.266398738572901	-10.600354917119688	-5145.789354230236
2788	-5168.428897100428	-5145.789354230236	-22.639542870191665	3.5868366396510574	0.9541305958588171	-2.0460994229588083	-1.0771884209172635	0.1803954149015611	-0.1706723214879461	2.3955157705963033	7.266398738572901	-10.600354917119688	-5145.789354230236
2790	-5168.428897100428	-5145.789354230236	-22.639542870191665	3.5868366396510574	0.9541305958588171	-2.0460994229588083	-1.0771884209172635	0.1803954149015611	-0.1706723214879461	2.3955157705963033	7.266398738572901	-10.600354917119688	-5145.789354230236
2792	-5165.67977743573	-5145.789354230236	-19.890423205493548	3.5868366396510574	0.9541305958588171	-1.0399766080362984	-1.0771884209172635	0.1803954149015611	-0.1706723214879461	2.3955157705963033	7.266398738572901	-9.872422909536041	-5145.789354230236
2794	-5165.496829641503	-5145.637858309358	-19.85897133214434	3.5868366396510574	0.9541305958588171	-1.0399766080362984	-1.0771884209172635	0.1803954149015611	-0.1706723214879461	2.3955157705963033	7.2639598286074225	-9.840971036186833	-5145.637858309358
2796	-5165.792326137008	-5145.637858309358	-20.154467827649825	3.5868366396510574	0.9541305958588171	-1.0399766080362984	-1.0771884209172635	0.41477818315890214	-0.1706723214879461	2.3955157705963033	7.2639598286074225	-9.956966445009972	-5145.637858309358
2798	-5165.792326137008	-5145.637858309358	-20.154467827649825	3.5868366396510574	0.9541305958588171	-1.0399766080362984	-1.0771884209172635	0.41477818315890214	-0.1706723214879461	2.3955157705963033	7.2639598286074225	-9.956966445009972	-5145.637858309358
2800	-5165.792326137008	-5145.637858309358	-20.154467827649825	3.5868366396510574	0.9541305958588171	-1.0399766080362984	-1.0771884209172635	0.41477818315890214	-0.1706723214879461	2.3955157705963033	7.2639598286074225	-9.956966445009972	-5145.637858309358
2802	-5165.615290742125	-5145.403361523181	-20.21192921894359	3.5868366396510574	0.9541305958588171	-1.0399766080362984	-1.0771884209172635	0.41477818315890214	-0.1706723214879461	2.3955157705963033	7.291784040368574	-10.014427836303739	-5145.403361523181
2804	-5165.615290742125	-5145.403361523181	-20.21192921894359	3.5868366396510574	0.9541305958588171	-1.0399766080362984	-1.0771884209172635	0.41477818315890214	-0.1706723214879461	2.3955157705963033	7.291784040368574	-10.014427836303739	-5145.403361523181
2806	-5165.912393156438	-5145.6852544628655	-20.227138693572865	3.5868366396510574	0.9541305958588171	-1.0399766080362984	-1.0771884209172635	0.41477818315890214	-0.1706723214879461	2.3955157705963033	7.300490705184275	-10.029637310933014	-5145.6852544628655
2808	-5165.685933357371	-5145.487603592867	-20.19832976450344	3.5868366396510574	0.9541305958588171	-1.0399766080362984	-1.0771884209172635	0.41477818315890214	-0.1706723214879461	2.3955157705963033	7.29453317055966	-10.000828381863588	-5145.487603592867
2810	-5165.3668908575	-5145.187394016503	-20.179496840997054	3.5868366396510574	0.9541305958588171	-1.0399766080362984	-1.0771884209172635	0.41477818315890214	-0.1706723214879461	2.3955157705963033	7.283617289571442	-9.981995458357202	-5145.187394016503
2812	-5165.204765190947	-5145.24182254384	-19.962942647107393	3.5868366396510574	0.9541305958588171	-1.0399766080362984	-1.0771884209172635	0.41477818315890214	-0.1706723214879461	2.076886263628274	6.646358275635382	-9.76544126446754	-5145.24182254384
2814	-5165.204765190947	-5145.24182254384	-19.962942647107393	3.5868366396510574	0.9541305958588171	-1.0399766080362984	-1.0771884209172635	0.41477818315890214	-0.1706723214879461	2.076886263628274	6.646358275635382	-9.76544126446754	-5145.24182254384
2816	-5165.204765190947	-5145.24182254384	-19.962942647107393	3.5868366396510574	0.9541305958588171	-1.0399766080362984	-1.0771884209172635	0.41477818315890214	-0.1706723214879461	2.076886263628274	6.646358275635382	-9.76544126446754	-5145.24182254384
2818	-5165.204765190947	-5145.24182254384	-19.962942647107393	3.5868366396510574	0.9541305958588171	-1.0399766080362984	-1.0771884209172635	0.41477818315890214	-0.1706723214879461	2.076886263628274	6.646358275635382	-9.76544126446754	-5145.24182254384
2820	-5165.395643131783	-5145.406415740528	-19.989227391254996	3.5868366396510574	0.9541305958588171	-1.0399766080362984	-1.0771884209172635	0.41477818315890214	-0.1706723214879461	2.076886263628274	6.6518200095473805	-9.791726008615145	-5145.406415740528
2822	-5165.395643131783	-5145.406415740528	-19.989227391254996	3.5868366396510574	0.9541305958588171	-1.0399766080362984	-1.0771884209172635	0.41477818315890214	-0.1706723214879461	2.076886263628274	6.6518200095473805	-9.791726008615145	-5145.406415740528
